Type,key,dest_mh_lat,dest_mh_long,DH_lat,DH_long,dest_mh,DH,ready_time,Load,pickup_add_time
Shipment,MOTHERHUB_BAM-MODELTOWNHUB_DEL-p,28.545321,77.02914,28.720928,77.17626,MOTHERHUB_BAM,MODELTOWNHUB_DEL,,1292,
Shipment,MOTHERHUB_BAM-MODELTOWNMPHUB_DEL-c,28.545321,77.02914,28.720928,77.17626,MOTHERHUB_BAM,MODELTOWNMPHUB_DEL,,152,
Shipment,MOTHERHUB_BAM-MODELTOWNMPHUB_DEL-p,28.545321,77.02914,28.720928,77.17626,MOTHERHUB_BAM,MODELTOWNMPHUB_DEL,,12,
Shipment,MOTHERHUB_BAM-NARAINAHUB_DEL-c,28.545321,77.02914,28.644308,77.146477,MOTHERHUB_BAM,NARAINAHUB_DEL,,192,
Shipment,MOTHERHUB_BAM-NARAINAHUB_DEL-p,28.545321,77.02914,28.644308,77.146477,MOTHERHUB_BAM,NARAINAHUB_DEL,,1309,
Shipment,MOTHERHUB_BAM-NARAINAMPHUB_DEL-c,28.545321,77.02914,28.644308,77.146477,MOTHERHUB_BAM,NARAINAMPHUB_DEL,,420,
Shipment,MOTHERHUB_BAM-NARAINAMPHUB_DEL-p,28.545321,77.02914,28.644308,77.146477,MOTHERHUB_BAM,NARAINAMPHUB_DEL,,30,
Shipment,MOTHERHUB_BAM-NOIDAHUB_DEL-c,28.545321,77.02914,28.557544,77.357027,MOTHERHUB_BAM,NOIDAHUB_DEL,,267,
Shipment,MOTHERHUB_BAM-NOIDAHUB_DEL-p,28.545321,77.02914,28.557544,77.357027,MOTHERHUB_BAM,NOIDAHUB_DEL,,542,
Shipment,MOTHERHUB_BAM-NOIDAMPHUB_DEL-c,28.545321,77.02914,28.557544,77.357027,MOTHERHUB_BAM,NOIDAMPHUB_DEL,,95,
Shipment,MOTHERHUB_BAM-NOIDAMPHUB_DEL-p,28.545321,77.02914,28.557544,77.357027,MOTHERHUB_BAM,NOIDAMPHUB_DEL,,8,
Shipment,MOTHERHUB_BAM-OKHLAHUB_DEL-c,28.545321,77.02914,28.5342317,77.2746536,MOTHERHUB_BAM,OKHLAHUB_DEL,,150,
Shipment,MOTHERHUB_BAM-OKHLAHUB_DEL-p,28.545321,77.02914,28.5342317,77.2746536,MOTHERHUB_BAM,OKHLAHUB_DEL,,2140,
Shipment,MOTHERHUB_BAM-PALWALHUB_PLW-c,28.545321,77.02914,28.151348,77.334179,MOTHERHUB_BAM,PALWALHUB_PLW,72000,134,14400
Shipment,MOTHERHUB_BAM-PALWALHUB_PLW-p,28.545321,77.02914,28.151348,77.334179,MOTHERHUB_BAM,PALWALHUB_PLW,72000,65,0
Shipment,MOTHERHUB_BAM-PATAUDIMPHUB_DEL-c,28.545321,77.02914,28.3,76.8,MOTHERHUB_BAM,PATAUDIMPHUB_DEL,72000,22,14400
Shipment,MOTHERHUB_BAM-PATAUDIMPHUB_DEL-p,28.545321,77.02914,28.3,76.8,MOTHERHUB_BAM,PATAUDIMPHUB_DEL,72000,1,0
Shipment,MOTHERHUB_BAM-PEERAGARHI_PRG-c,28.545321,77.02914,28.682213,77.090671,MOTHERHUB_BAM,PEERAGARHI_PRG,,141,
Shipment,MOTHERHUB_BAM-PEERAGARHI_PRG-p,28.545321,77.02914,28.682213,77.090671,MOTHERHUB_BAM,PEERAGARHI_PRG,,2288,
Shipment,MOTHERHUB_BAM-PEERAGARHIMPHUB_DEL-c,28.545321,77.02914,28.7,77.1,MOTHERHUB_BAM,PEERAGARHIMPHUB_DEL,72000,472,14400
Shipment,MOTHERHUB_BAM-PEERAGARHIMPHUB_DEL-p,28.545321,77.02914,28.7,77.1,MOTHERHUB_BAM,PEERAGARHIMPHUB_DEL,72000,308,0
Shipment,MOTHERHUB_BAM-PRAHLADPURMPHUB_DEL-c,28.545321,77.02914,28.501376,77.282889,MOTHERHUB_BAM,PRAHLADPURMPHUB_DEL,72000,413,14400
Shipment,MOTHERHUB_BAM-PRAHLADPURMPHUB_DEL-p,28.545321,77.02914,28.501376,77.282889,MOTHERHUB_BAM,PRAHLADPURMPHUB_DEL,72000,100,0
Shipment,MOTHERHUB_BAM-REWARIHUB_RWR-c,28.545321,77.02914,28.197577,76.6242022,MOTHERHUB_BAM,REWARIHUB_RWR,72000,163,14400
Shipment,MOTHERHUB_BAM-REWARIHUB_RWR-p,28.545321,77.02914,28.197577,76.6242022,MOTHERHUB_BAM,REWARIHUB_RWR,72000,188,0
Shipment,MOTHERHUB_BAM-ROHTAKHUB_ROH-c,28.545321,77.02914,28.882957,76.619906,MOTHERHUB_BAM,ROHTAKHUB_ROH,72000,136,14400
Shipment,MOTHERHUB_BAM-ROHTAKHUB_ROH-p,28.545321,77.02914,28.882957,76.619906,MOTHERHUB_BAM,ROHTAKHUB_ROH,72000,551,0
Shipment,MOTHERHUB_BAM-SAHIBABADHUB_DEL-c,28.545321,77.02914,28.653727,77.362186,MOTHERHUB_BAM,SAHIBABADHUB_DEL,,231,
Shipment,MOTHERHUB_BAM-SAHIBABADHUB_DEL-p,28.545321,77.02914,28.653727,77.362186,MOTHERHUB_BAM,SAHIBABADHUB_DEL,,548,
Shipment,MOTHERHUB_BAM-SONEPATHUB_SOP-c,28.545321,77.02914,28.999545,77.032738,MOTHERHUB_BAM,SONEPATHUB_SOP,72000,157,14400
Shipment,MOTHERHUB_BAM-SONEPATHUB_SOP-p,28.545321,77.02914,28.999545,77.032738,MOTHERHUB_BAM,SONEPATHUB_SOP,72000,324,0
Shipment,MOTHERHUB_BAM-SONEPATMPHUB_SOP-c,28.545321,77.02914,28.999545,77.032738,MOTHERHUB_BAM,SONEPATMPHUB_SOP,72000,22,14400
Shipment,MOTHERHUB_BAM-SONEPATMPHUB_SOP-p,28.545321,77.02914,28.999545,77.032738,MOTHERHUB_BAM,SONEPATMPHUB_SOP,72000,1,0
Shipment,MOTHERHUB_BAM-VASANTKUNJHUB_DEL-c,28.545321,77.02914,28.540972,77.117725,MOTHERHUB_BAM,VASANTKUNJHUB_DEL,,185,
Shipment,MOTHERHUB_BAM-VASANTKUNJHUB_DEL-p,28.545321,77.02914,28.540972,77.117725,MOTHERHUB_BAM,VASANTKUNJHUB_DEL,,845,
Shipment,MOTHERHUB_BBI-BHUBANESWARHUB_BBI-c,20.295471,85.84707,20.2746209,85.8448786,MOTHERHUB_BBI,BHUBANESWARHUB_BBI,,169,14400
Shipment,MOTHERHUB_BBI-BHUBANESWARHUB_BBI-p,20.295471,85.84707,20.2746209,85.8448786,MOTHERHUB_BBI,BHUBANESWARHUB_BBI,,849,0
Shipment,MOTHERHUB_BBI-CHANDRASEKHARPURHUB_BBI-c,20.295471,85.84707,20.325572,85.810221,MOTHERHUB_BBI,CHANDRASEKHARPURHUB_BBI,,148,14400
Shipment,MOTHERHUB_BBI-CHANDRASEKHARPURHUB_BBI-p,20.295471,85.84707,20.325572,85.810221,MOTHERHUB_BBI,CHANDRASEKHARPURHUB_BBI,,783,0
Shipment,MOTHERHUB_BBI-CUTTACKHUB_BBI-c,20.295471,85.84707,28.7040592,77.1024902,MOTHERHUB_BBI,CUTTACKHUB_BBI,,130,14400
Shipment,MOTHERHUB_BBI-CUTTACKHUB_BBI-p,20.295471,85.84707,28.7040592,77.1024902,MOTHERHUB_BBI,CUTTACKHUB_BBI,,1124,0
Shipment,MOTHERHUB_BBI-GAUTAMNAGARHUB_BBI-c,20.295471,85.84707,28.5621,77.2139,MOTHERHUB_BBI,GAUTAMNAGARHUB_BBI,,209,14400
Shipment,MOTHERHUB_BBI-GAUTAMNAGARHUB_BBI-p,20.295471,85.84707,28.5621,77.2139,MOTHERHUB_BBI,GAUTAMNAGARHUB_BBI,,90,0
Shipment,MOTHERHUB_BBI-KHANDAGIRIHUB_BBI-c,20.295471,85.84707,20.2705,85.8064,MOTHERHUB_BBI,KHANDAGIRIHUB_BBI,,135,14400
