 route   , vehicle              , activity              , job             , arrTime         , endTime         , costs           
37, 0-MotherHub_BLR-14   , deliverShipment       , MOTHERHUB_CHN-MOTHERHUB_KOL ,150815,150815,45937536
37, 0-MotherHub_BLR-14   , deliverShipment       , MotherHub_BLR-MOTHERHUB_KOL-2 ,150815,150815,45937536
37, 0-MotherHub_BLR-14   , end                   , -               ,150815, undef           ,45937536
,,,,,,
38, 2-MotherHub_BLR-14   , start                 , -               , undef           ,0,0
38, 2-MotherHub_BLR-14   , pickupShipment        , MotherHub_BLR-MOTHERHUB_JAI ,0,0,0
38, 2-MotherHub_BLR-14   , deliverShipment       , MotherHub_BLR-MOTHERHUB_JAI ,145530,145530,44327585
38, 2-MotherHub_BLR-14   , end                   , -               ,145530, undef           ,44327585
,,,,,,
39, 2-MOTHERHUB_JAI-24   , start                 , -               , undef           ,0,0
39, 2-MOTHERHUB_JAI-24   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_MED ,0,0,0
39, 2-MOTHERHUB_JAI-24   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_BLR ,0,0,0
39, 2-MOTHERHUB_JAI-24   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_MED ,100098,100098,33442146
39, 2-MOTHERHUB_JAI-24   , pickupShipment        , MOTHERHUB_MED-MOTHERHUB_BLR-2 ,100098,100098,33442146
39, 2-MOTHERHUB_JAI-24   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_BLR ,147978,147978,49438460
39, 2-MOTHERHUB_JAI-24   , deliverShipment       , MOTHERHUB_MED-MOTHERHUB_BLR-2 ,147978,147978,49438460
39, 2-MOTHERHUB_JAI-24   , end                   , -               ,147978, undef           ,49438460
,,,,,,
40, 0-MOTHERHUB_JAI-14   , start                 , -               , undef           ,0,0
40, 0-MOTHERHUB_JAI-14   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_KOL ,0,0,0
40, 0-MOTHERHUB_JAI-14   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_KOL ,125154,125154,38121060
40, 0-MOTHERHUB_JAI-14   , end                   , -               ,125154, undef           ,38121060
,,,,,,
41, 1-MOTHERHUB_JAI-14   , start                 , -               , undef           ,0,0
41, 1-MOTHERHUB_JAI-14   , pickupShipment        , MOTHERHUB_JAI-MOTHERHUB_CHN ,0,0,0
41, 1-MOTHERHUB_JAI-14   , deliverShipment       , MOTHERHUB_JAI-MOTHERHUB_CHN ,149435,149435,45517106
41, 1-MOTHERHUB_JAI-14   , end                   , -               ,149435, undef           ,45517106
,,,,,,
,,,,,,
 unassignedJobs ,,,,,,
,,,,,,
 MOTHERHUB_MED-MOTHERHUB_BLR-1 ,,,,,,
 MotherHub_BLR-MOTHERHUB_KOL-1 ,,,,,,
 MOTHERHUB_PTI-MOTHERHUB_CHN ,,,,,,
 MOTHERHUB_BIL-MOTHERHUB_KOL ,,,,,,
 MOTHERHUB_CHN-MOTHERHUB_PTI ,,,,,,
 MOTHERHUB_PTI-MOTHERHUB_BLR-4 ,,,,,,
