Type,key,src_lat,src_long,dest_lat,dest_long,origin_hub,dest_mh,order_pattern,Load,SLA
Shipment,MotherHub_BLP-MotherHub_AMD,28.294166,76.855804,22.8978044,72.5902141,MotherHub_BLP,MotherHub_AMD,0,131,24311
Shipment,MotherHub_BLP-MotherHub_BBI,28.294166,76.855804,20.295471,85.84707,MotherHub_BLP,MotherHub_BBI,0,56,34272
Shipment,MotherHub_BLP-MotherHub_BIL,28.294166,76.855804,19.2374987,73.0362352,MotherHub_BLP,MotherHub_BIL,0,74,33419
Shipment,MotherHub_BLP-MotherHub_BLR,28.294166,76.855804,12.9842798,77.8242648,MotherHub_BLP,MotherHub_BLR,0,293,40636
Shipment,MotherHub_BLP-MotherHub_BNO,28.294166,76.855804,28.544563,77.031259,MotherHub_BLP,MotherHub_BNO,0,892,2553
Shipment,MotherHub_BLP-MotherHub_CHN,28.294166,76.855804,13.04591,80.067723,MotherHub_BLP,MotherHub_CHN,0,61,27315
Shipment,MotherHub_BLP-MotherHub_CJB,28.294166,76.855804,11.0633423,77.0910944,MotherHub_BLP,MotherHub_CJB,0,21,43868
Shipment,MotherHub_BLP-MotherHub_GAU,28.294166,76.855804,26.043197,91.705232,MotherHub_BLP,MotherHub_GAU,0,121,34969
Shipment,MotherHub_BLP-MotherHub_GOA,28.294166,76.855804,15.3682554,73.946764,MotherHub_BLP,MotherHub_GOA,0,27,48486
Shipment,MotherHub_BLP-MotherHub_IDR,28.294166,76.855804,22.777113,75.9021171,MotherHub_BLP,MotherHub_IDR,0,166,8303
Shipment,MotherHub_BLP-MotherHub_IXR,28.294166,76.855804,23.352715,85.343538,MotherHub_BLP,MotherHub_IXR,0,71,23583
Shipment,MotherHub_BLP-MotherHub_JAI,28.294166,76.855804,26.948928,75.761927,MotherHub_BLP,MotherHub_JAI,0,280,5274
Shipment,MotherHub_BLP-MotherHub_KOL,28.294166,76.855804,22.708183,88.28565,MotherHub_BLP,MotherHub_KOL,0,323,20559
Shipment,MotherHub_BLP-MotherHub_LKO,28.294166,76.855804,26.755912,80.910939,MotherHub_BLP,MotherHub_LKO,0,140,3696
Shipment,MotherHub_BLP-MotherHub_MED,28.294166,76.855804,17.580519,78.469527,MotherHub_BLP,MotherHub_MED,0,128,40061
Shipment,MotherHub_BLP-MotherHub_MUM,28.294166,76.855804,19.1170238,72.8580558,MotherHub_BLP,MotherHub_MUM,0,83,25901
Shipment,MotherHub_BLP-MotherHub_PAT,28.294166,76.855804,25.587197,85.185842,MotherHub_BLP,MotherHub_PAT,0,265,10274
Shipment,MotherHub_BLP-MotherHub_PTI,28.294166,76.855804,28.294166,76.855804,MotherHub_BLP,MotherHub_PTI,0,994,4786
Shipment,MotherHub_BLP-MotherHub_PUNE,28.294166,76.855804,18.6087917,73.7268817,MotherHub_BLP,MotherHub_PUNE,0,102,40570
Shipment,MotherHub_BLP-MotherHub_RAI,28.294166,76.855804,22.056106,82.171855,MotherHub_BLP,MotherHub_RAI,0,33,34339
Shipment,MotherHub_BLP-MotherHub_STV,28.294166,76.855804,21.0895987,72.900005,MotherHub_BLP,MotherHub_STV,0,26,23936
Shipment,MotherHub_BLR-CochinTCHub_KAM,12.9842798,77.8242648,10.0435449,76.3367287,MotherHub_BLR,CochinTCHub_KAM,0,12,0
Shipment,MotherHub_BLR-MotherHub_AMD,12.9842798,77.8242648,22.8978044,72.5902141,MotherHub_BLR,MotherHub_AMD,0,6,0
Shipment,MotherHub_BLR-MotherHub_BBI,12.9842798,77.8242648,20.295471,85.84707,MotherHub_BLR,MotherHub_BBI,0,8,0
Shipment,MotherHub_BLR-MotherHub_BIL,12.9842798,77.8242648,19.2374987,73.0362352,MotherHub_BLR,MotherHub_BIL,0,6,0
Shipment,MotherHub_BLR-MotherHub_BLR,12.9842798,77.8242648,12.9842798,77.8242648,MotherHub_BLR,MotherHub_BLR,0,40,0
Shipment,MotherHub_BLR-MotherHub_BNO,12.9842798,77.8242648,28.544563,77.031259,MotherHub_BLR,MotherHub_BNO,0,22,0
Shipment,MotherHub_BLR-MotherHub_CHN,12.9842798,77.8242648,13.04591,80.067723,MotherHub_BLR,MotherHub_CHN,0,7,0
Shipment,MotherHub_BLR-MotherHub_CJB,12.9842798,77.8242648,11.0633423,77.0910944,MotherHub_BLR,MotherHub_CJB,0,1,0
Shipment,MotherHub_BLR-MotherHub_GAU,12.9842798,77.8242648,26.043197,91.705232,MotherHub_BLR,MotherHub_GAU,0,11,0
Shipment,MotherHub_BLR-MotherHub_GOA,12.9842798,77.8242648,15.3682554,73.946764,MotherHub_BLR,MotherHub_GOA,0,4,0
Shipment,MotherHub_BLR-MotherHub_IDR,12.9842798,77.8242648,22.777113,75.9021171,MotherHub_BLR,MotherHub_IDR,0,5,0
Shipment,MotherHub_BLR-MotherHub_IXR,12.9842798,77.8242648,23.352715,85.343538,MotherHub_BLR,MotherHub_IXR,0,4,0
Shipment,MotherHub_BLR-MotherHub_JAI,12.9842798,77.8242648,26.948928,75.761927,MotherHub_BLR,MotherHub_JAI,0,7,0
Shipment,MotherHub_BLR-MotherHub_KOL,12.9842798,77.8242648,22.708183,88.28565,MotherHub_BLR,MotherHub_KOL,0,20,0
Shipment,MotherHub_BLR-MotherHub_LKO,12.9842798,77.8242648,26.755912,80.910939,MotherHub_BLR,MotherHub_LKO,0,3,0
Shipment,MotherHub_BLR-MotherHub_MED,12.9842798,77.8242648,17.580519,78.469527,MotherHub_BLR,MotherHub_MED,0,18,0
Shipment,MotherHub_BLR-MotherHub_MUM,12.9842798,77.8242648,19.1170238,72.8580558,MotherHub_BLR,MotherHub_MUM,0,8,0
Shipment,MotherHub_BLR-MotherHub_PAT,12.9842798,77.8242648,25.587197,85.185842,MotherHub_BLR,MotherHub_PAT,0,10,0
Shipment,MotherHub_BLR-MotherHub_PTI,12.9842798,77.8242648,28.294166,76.855804,MotherHub_BLR,MotherHub_PTI,0,25,0
Shipment,MotherHub_BLR-MotherHub_PUNE,12.9842798,77.8242648,18.6087917,73.7268817,MotherHub_BLR,MotherHub_PUNE,0,12,0
Shipment,MotherHub_BLR-MotherHub_RAI,12.9842798,77.8242648,22.056106,82.171855,MotherHub_BLR,MotherHub_RAI,0,3,0
Shipment,MotherHub_BLR-MotherHub_STV,12.9842798,77.8242648,21.0895987,72.900005,MotherHub_BLR,MotherHub_STV,0,1,0
Shipment,MotherHub_BNO-CochinTCHub_KAM,28.544563,77.031259,10.0435449,76.3367287,MotherHub_BNO,CochinTCHub_KAM,0,47,49620
Shipment,MotherHub_BNO-MotherHub_AMD,28.544563,77.031259,22.8978044,72.5902141,MotherHub_BNO,MotherHub_AMD,0,33,35191
Shipment,MotherHub_BNO-MotherHub_BBI,28.544563,77.031259,20.295471,85.84707,MotherHub_BNO,MotherHub_BBI,0,26,26454
Shipment,MotherHub_BNO-MotherHub_BIL,28.544563,77.031259,19.2374987,73.0362352,MotherHub_BNO,MotherHub_BIL,0,33,23777
Shipment,MotherHub_BNO-MotherHub_BLR,28.544563,77.031259,12.9842798,77.8242648,MotherHub_BNO,MotherHub_BLR,0,186,32143
Shipment,MotherHub_BNO-MotherHub_BNO,28.544563,77.031259,28.544563,77.031259,MotherHub_BNO,MotherHub_BNO,0,1,226597
Shipment,MotherHub_BNO-MotherHub_CHN,28.544563,77.031259,13.04591,80.067723,MotherHub_BNO,MotherHub_CHN,0,42,25203
Shipment,MotherHub_BNO-MotherHub_CJB,28.544563,77.031259,11.0633423,77.0910944,MotherHub_BNO,MotherHub_CJB,0,16,41045
Shipment,MotherHub_BNO-MotherHub_GAU,28.544563,77.031259,26.043197,91.705232,MotherHub_BNO,MotherHub_GAU,0,128,29796
Shipment,MotherHub_BNO-MotherHub_GOA,28.544563,77.031259,15.3682554,73.946764,MotherHub_BNO,MotherHub_GOA,0,17,33103
Shipment,MotherHub_BNO-MotherHub_IDR,28.544563,77.031259,22.777113,75.9021171,MotherHub_BNO,MotherHub_IDR,0,0,295432
Shipment,MotherHub_BNO-MotherHub_IXR,28.544563,77.031259,23.352715,85.343538,MotherHub_BNO,MotherHub_IXR,0,18,29773
Shipment,MotherHub_BNO-MotherHub_JAI,28.544563,77.031259,26.948928,75.761927,MotherHub_BNO,MotherHub_JAI,0,0,256446
Shipment,MotherHub_BNO-MotherHub_KOL,28.544563,77.031259,22.708183,88.28565,MotherHub_BNO,MotherHub_KOL,0,110,31243
Shipment,MotherHub_BNO-MotherHub_LKO,28.544563,77.031259,26.755912,80.910939,MotherHub_BNO,MotherHub_LKO,0,0,347328
Shipment,MotherHub_BNO-MotherHub_MED,28.544563,77.031259,17.580519,78.469527,MotherHub_BNO,MotherHub_MED,0,75,32387
Shipment,MotherHub_BNO-MotherHub_MUM,28.544563,77.031259,19.1170238,72.8580558,MotherHub_BNO,MotherHub_MUM,0,33,27639
Shipment,MotherHub_BNO-MotherHub_PAT,28.544563,77.031259,25.587197,85.185842,MotherHub_BNO,MotherHub_PAT,0,35,32852
Shipment,MotherHub_BNO-MotherHub_PTI,28.544563,77.031259,28.294166,76.855804,MotherHub_BNO,MotherHub_PTI,0,3,290876
Shipment,MotherHub_BNO-MotherHub_PUNE,28.544563,77.031259,18.6087917,73.7268817,MotherHub_BNO,MotherHub_PUNE,0,55,33734
Shipment,MotherHub_BNO-MotherHub_RAI,28.544563,77.031259,22.056106,82.171855,MotherHub_BNO,MotherHub_RAI,0,11,34613
Shipment,MotherHub_BNO-MotherHub_STV,28.544563,77.031259,21.0895987,72.900005,MotherHub_BNO,MotherHub_STV,0,8,24566
Shipment,MotherHub_CHN-CochinTCHub_KAM,13.04591,80.067723,10.0435449,76.3367287,MotherHub_CHN,CochinTCHub_KAM,0,67,51437
Shipment,MotherHub_CHN-MotherHub_AMD,13.04591,80.067723,22.8978044,72.5902141,MotherHub_CHN,MotherHub_AMD,0,20,145818
