Facility,DH name,Cutoff,Time ,Geocoding       DH City,Geocoding LZN Classification,Metro/ ROI/    NE-J&K,REGULAR SLA,SLOW SLA,REGULAR LPHT,LPHT,Transit Time,Reach Time,Reach Time,Start Time,Reach New,Connection Time ,Connection,Difference,Difference hrs,New Difference,Comments,New LPHT
fkl-bilaspur,NarnaulHub_NNL,NarnaulHub_NNL,09:30:00 PM,NARNAUL,Z,,4,4,12:30:00 PM,0.52,1.5,0.58,01:55:12 PM,03:55:12 PM,0.58,09:30:00 PM,0.9,0.31,7.5,6.5,Okay,No change
fkl-delhi,NarnaulHub_NNL,NarnaulHub_NNL,09:30:00 PM,NARNAUL,Z,,4,4,04:30:00 PM,0.69,2.5,0.79,06:57:36 PM,08:57:36 PM,0.79,04:00:00 AM,0.9,0.38,9,8,Improve,Lpht at 8p.m
fkl-Pataudi,NarnaulHub_NNL,NarnaulHub_NNL,09:30:00 PM,NARNAUL,Z,,4,4,12:30:00 PM,0.52,1.5,0.58,01:55:12 PM,03:55:12 PM,0.58,09:30:00 PM,0.9,0.31,7.5,6.5,Okay,No change
fkl-bilaspur,KotkapuraHub_KKP,KotkapuraHub_KKP,08:00:00 PM,Kot Kapura,Z,,4,4,02:00:00 PM,0.58,1.5,0.65,03:36:00 PM,05:36:00 PM,0.65,08:00:00 PM,0.83,0.19,4.5,3.5,Okay,No change
fkl-delhi,KotkapuraHub_KKP,KotkapuraHub_KKP,08:00:00 PM,Kot Kapura,Z,,4,4,04:30:00 PM,0.69,2.5,0.79,06:57:36 PM,08:57:36 PM,0.79,08:00:00 PM,0.83,0.04,1,0,Darpan to check,Darpan to check
fkl-Pataudi,KotkapuraHub_KKP,KotkapuraHub_KKP,08:00:00 PM,Kot Kapura,Z,,4,4,02:00:00 PM,0.58,1.5,0.65,03:36:00 PM,05:36:00 PM,0.65,08:00:00 PM,0.83,0.19,4.5,3.5,Okay,No change
fkl-bilaspur,BarnalaHub_BRN,BarnalaHub_BRN,08:00:00 PM,Barnala,Z,,4,4,02:00:00 PM,0.58,1.5,0.65,03:36:00 PM,05:36:00 PM,0.65,08:00:00 PM,0.83,0.19,4.5,3.5,Okay,No change
fkl-delhi,BarnalaHub_BRN,BarnalaHub_BRN,08:00:00 PM,Barnala,Z,,4,4,04:30:00 PM,0.69,2.5,0.79,06:57:36 PM,08:57:36 PM,0.79,08:00:00 PM,0.83,0.04,1,0,Darpan to check,Darpan to check
fkl-Pataudi,BarnalaHub_BRN,BarnalaHub_BRN,08:00:00 PM,Barnala,Z,,4,4,02:00:00 PM,0.58,1.5,0.65,03:36:00 PM,05:36:00 PM,0.65,08:00:00 PM,0.83,0.19,4.5,3.5,Okay,No change
fkl-bilaspur,BarabankiHub_BBK,MotherHub_LKO,11:35:00 AM,Barabanki,Z,,4,4,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:35:00 AM,0.48,0.57,13.58,12.58,Improve,Lpht at 8p.m
fkl-delhi,BarabankiHub_BBK,MotherHub_LKO,11:35:00 AM,Barabanki,Z,,4,4,06:30:00 PM,0.77,2.5,0.88,09:07:12 PM,11:07:12 PM,0.88,11:35:00 AM,0.48,0.61,14.58,13.58,Improve,Lpht at 8p.m
fkl-Pataudi,BarabankiHub_BBK,MotherHub_LKO,11:35:00 AM,Barabanki,Z,,4,4,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:35:00 AM,0.48,0.57,13.58,12.58,Improve,Lpht at 8p.m
fkl-bilaspur,DasuaHub_DSU,GurdaspurHub_GDS,10:00:00 PM,Dasua,Z,,4,4,02:00:00 PM,0.58,1.5,0.65,03:36:00 PM,05:36:00 PM,0.65,10:00:00 PM,0.92,0.27,6.5,5.5,Okay,No change
fkl-delhi,DasuaHub_DSU,GurdaspurHub_GDS,10:00:00 PM,Dasua,Z,,4,4,04:30:00 PM,0.69,2.5,0.79,06:57:36 PM,08:57:36 PM,0.79,10:00:00 PM,0.92,0.13,3,2,Not possible,Reduce by 1 hr
fkl-Pataudi,DasuaHub_DSU,GurdaspurHub_GDS,10:00:00 PM,Dasua,Z,,4,4,02:00:00 PM,0.58,1.5,0.65,03:36:00 PM,05:36:00 PM,0.65,10:00:00 PM,0.92,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,MedicalRoadHub_GOP,MedicalRoadHub_GOP,11:25:00 AM,Gorakhpur,Z,,5,5,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:25:00 AM,0.48,0.56,13.42,12.42,Improve,Lpht at 8p.m
fkl-delhi,MedicalRoadHub_GOP,MedicalRoadHub_GOP,11:25:00 AM,Gorakhpur,Z,,5,5,06:30:00 PM,0.77,2.5,0.88,09:07:12 PM,11:07:12 PM,0.88,11:25:00 AM,0.48,0.6,14.42,13.42,Improve,Lpht at 8p.m
fkl-Pataudi,MedicalRoadHub_GOP,MedicalRoadHub_GOP,11:25:00 AM,Gorakhpur,Z,,5,5,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:25:00 AM,0.48,0.56,13.42,12.42,Improve,Lpht at 8p.m
fkl-bilaspur,ShimlaHub_SHM,ShimlaHub_SHM,08:30:00 PM,Shimla,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,08:30:00 PM,0.85,0.04,1,0,Change,Lpht at 8p.m
fkl-delhi,ShimlaHub_SHM,ShimlaHub_SHM,08:30:00 PM,Shimla,Z,,5,5,04:30:00 PM,0.69,2.5,0.79,06:57:36 PM,08:57:36 PM,0.79,08:30:00 PM,0.85,0.06,1.5,0.5,Okay,Lpht at 8p.m
fkl-Pataudi,ShimlaHub_SHM,ShimlaHub_SHM,08:30:00 PM,Shimla,Z,,5,5,02:00:00 PM,0.58,1.5,0.65,03:36:00 PM,05:36:00 PM,0.65,08:30:00 PM,0.85,0.21,5,4,Okay,No change
fkl-bilaspur,AzamgarhHub_AZM,MotherHub_LKO,11:35:00 AM,AZAMGARH,Z,,5,5,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:35:00 AM,0.48,0.57,13.58,12.58,Improve,Lpht at 8p.m
fkl-delhi,AzamgarhHub_AZM,MotherHub_LKO,11:35:00 AM,AZAMGARH,Z,,5,5,06:30:00 PM,0.77,2.5,0.88,09:07:12 PM,11:07:12 PM,0.88,11:35:00 AM,0.48,0.61,14.58,13.58,Improve,Lpht at 8p.m
fkl-Pataudi,AzamgarhHub_AZM,MotherHub_LKO,11:35:00 AM,AZAMGARH,Z,,5,5,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:35:00 AM,0.48,0.57,13.58,12.58,Improve,Lpht at 8p.m
fkl-bilaspur,NarnaulHub_NNL,NarnaulHub_NNL,09:30:00 PM,NARNAUL,Z,,5,5,12:30:00 PM,0.52,1.5,0.58,01:55:12 PM,03:55:12 PM,0.58,09:30:00 PM,0.9,0.31,7.5,6.5,Okay,No change
fkl-delhi,NarnaulHub_NNL,NarnaulHub_NNL,09:30:00 PM,NARNAUL,Z,,5,5,04:30:00 PM,0.69,2.5,0.79,06:57:36 PM,08:57:36 PM,0.79,04:00:00 AM,0.9,0.38,9,8,Improve,Lpht at 8p.m
fkl-Pataudi,NarnaulHub_NNL,NarnaulHub_NNL,09:30:00 PM,NARNAUL,Z,,5,5,10:00:00 PM,0.92,1.5,0.98,11:31:12 PM,01:31:12 AM,0.98,04:00:00 AM,04:00:00 AM,,,,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,SEHORE,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,SEHORE,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,SEHORE,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,MedicalRoadHub_GOP,MedicalRoadHub_GOP,11:25:00 AM,GORAKHPUR SADAR,Z,,5,5,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:25:00 AM,0.48,0.56,13.42,12.42,Improve,Lpht at 8p.m
fkl-delhi,MedicalRoadHub_GOP,MedicalRoadHub_GOP,11:25:00 AM,GORAKHPUR SADAR,Z,,5,5,06:30:00 PM,0.77,2.5,0.88,09:07:12 PM,11:07:12 PM,0.88,11:25:00 AM,0.48,0.6,14.42,13.42,Improve,Lpht at 8p.m
fkl-Pataudi,MedicalRoadHub_GOP,MedicalRoadHub_GOP,11:25:00 AM,GORAKHPUR SADAR,Z,,5,5,08:30:00 PM,0.85,1.5,0.92,10:04:48 PM,12:04:48 AM,0.92,11:25:00 AM,0.48,0.56,13.42,12.42,Improve,Lpht at 8p.m
fkl-bilaspur,SagarHub_SGR,MotherHub_IDR,02:00:00 AM,Sagar,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,SagarHub_SGR,MotherHub_IDR,02:00:00 AM,Sagar,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,SagarHub_SGR,MotherHub_IDR,02:00:00 AM,Sagar,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,Jabalpur,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,Jabalpur,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,Jabalpur,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,BharatpurHub_BTP,MotherHub_JAI,12:00:00 AM,BHARATPUR,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,12:00:00 AM,0,0.19,4.5,3.5,Okay,No change
fkl-Pataudi,BharatpurHub_BTP,MotherHub_JAI,12:00:00 AM,BHARATPUR,Z,,5,5,04:30:00 PM,0.69,1.5,0.75,06:00:00 PM,08:00:00 PM,0.75,12:00:00 AM,0,0.25,6,5,Okay,No change
fkl-bilaspur,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,CHHINDWARA,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,CHHINDWARA,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,CHHINDWARA,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,GUNA,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,GUNA,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,GUNA,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,SHIVPURI,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,SHIVPURI,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,SHIVPURI,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,ASHOK NAGAR,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,ASHOK NAGAR,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,ASHOK NAGAR,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,KATNI,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,KATNI,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,KATNI,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,BINA,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,BINA,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,BINA,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Ruthai,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Ruthai,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Ruthai,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Betul Bazar,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Betul Bazar,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Betul Bazar,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,BETUL,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,BETUL,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,BETUL,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Sanchi,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Sanchi,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Sanchi,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Sohagpur,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Sohagpur,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Sohagpur,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Pipariya/Hoshangabad,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Pipariya/Hoshangabad,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Pipariya/Hoshangabad,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Pathari/Bina,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Pathari/Bina,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Pathari/Bina,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Ganjbasoda,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Ganjbasoda,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Ganjbasoda,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Raghogarh,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Raghogarh,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Raghogarh,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Kolaras/Shivpuri,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Kolaras/Shivpuri,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,VidyanagarHub_BHO,MotherHub_IDR,02:00:00 AM,Kolaras/Shivpuri,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,BAGLI,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,BAGLI,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,BAGLI,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Piplia Mandi,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Piplia Mandi,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Piplia Mandi,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Bada Malhera,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Bada Malhera,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Bada Malhera,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Badagaon,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Badagaon,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,IndoreHub_IDR,MotherHub_IDR,02:00:00 AM,Badagaon,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-bilaspur,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,Shahdol,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
fkl-delhi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,Shahdol,Z,,5,5,06:00:00 PM,0.75,2.5,0.85,08:24:00 PM,10:24:00 PM,0.85,02:00:00 AM,0.08,0.23,5.5,4.5,Okay,No change
fkl-Pataudi,JabalpurHub_JBL,MotherHub_IDR,02:00:00 AM,Shahdol,Z,,5,5,06:00:00 PM,0.75,1.5,0.81,07:26:24 PM,09:26:24 PM,0.81,02:00:00 AM,0.08,0.27,6.5,5.5,Okay,No change
